geneId	nbUmis	nbIsoformSet	nbIsoformNotSet
Snw1	222	75	147
Ppip5k1	12	2	10
Ppip5k2	32	1	31
Dbn1	636	409	227
Camkv	34	19	15
Adad1	1	0	1
RP23-80N7.1	1	0	1
Mark3	78	11	67
Mark4	44	2	42
Mark1	28	0	28
Nudt22	19	11	8
Mark2	56	6	50
Nudt21	287	246	41
Cox7b	627	605	22
Tubg2	9	6	3
Cox7c	724	638	86
Tubg1	112	89	23
Uchl3	284	250	34
RP23-27N1.2	4	0	4
Uchl5	64	41	23
Trmt112-ps2	54	54	0
Nudt13	11	2	9
Nudt15	2	0	2
5930422O12Rik	1	1	0
Nudt14	33	30	3
RP23-162K2.4	21	21	0
Nudt17	3	3	0
Nudt16	33	20	13
Nudt19	101	99	2
Nudt18	25	20	5
RP23-74N13.1	3	3	0
Rpl31-ps9	10	10	0
RP23-74N13.2	3	3	0
Rpl31-ps8	2516	2516	0
Nudt11	32	24	8
Nudt10	33	25	8
RP24-467O4.4	5	5	0
RP24-467O4.3	1	1	0
RP24-467O4.1	16	16	0
Kxd1	78	51	27
RP23-21E23.2	2	0	2
Cox6c	924	888	36
Raver2	3	1	2
Camk4	19	1	18
Camk1	56	45	11
RP23-116J1.1	1	0	1
RP23-25K16.1	2	0	2
RP23-312D15.4	1	1	0
RP23-116J1.4	2	0	2
RP23-278C10.8	6	6	0
Pes1	31	17	14
RP23-367G12.8	3	3	0
Tube1	4	1	3
Cox5a	1125	1098	27
Cox5b	736	704	32
RP23-367G12.4	1	0	1
Runx2	2	0	2
RP23-278C10.9	6	4	2
RP23-124L1.10	29	10	19
Uchl1	1201	1001	200
Pepd	30	24	6
Per2	5	0	5
Per1	12	0	12
Cdc123	156	89	67
Per3	17	0	17
RP23-42H18.1	3	1	2
Mir672	1	1	0
Dbnl	142	110	32
Mir674	2	2	0
Lrig1	2	0	2
Mir1938	1	1	0
Lrig2	8	0	8
Lrig3	1	0	1
R3hcc1l	9	4	5
Cep104	25	1	24
Pdia3	148	72	76
RP23-34C18.1	8	8	0
Sh3d19	5	0	5
Oprl1	14	8	6
Pdia6	310	229	81
Pdia4	24	0	24
Pdia5	2	2	0
Lrif1	23	4	19
RP23-234P12.1	1	0	1
Cmpk2	2	1	1
RP23-89G22.7	1	0	1
Cmpk1	189	157	32
RP23-419K14.8	2	2	0
RP24-159A20.4	5	5	0
Cep112	16	0	16
Perp	4	2	2
Dbr1	18	7	11
Dhrs11	2	1	1
Dhrs13	35	25	10
Cchcr1	13	2	11
Pi4kb	3	0	3
Pi4ka	18	3	15
Cox20	196	136	60
RP23-272P17.6	1	1	0
Cep126	6	0	6
Cep120	17	2	15
Glt8d2	2	0	2
Glt8d1	17	4	13
Nalcn	1	0	1
Cep128	2	0	2
Cdc14b	1	1	0
RP23-20A5.3	1	0	1
Gm26225	1	1	0
Cdc14a	16	0	16
Dnmbp	3	0	3
Tdrd1	1	0	1
Mustn1	1	1	0
Cox11	40	34	6
Cox14	288	272	16
AC122423.2	14	0	14
Cox10	24	15	9
Cox19	115	88	27
RP23-233O21.5	2	0	2
Cep135	3	0	3
Cox15	5	3	2
Mir1931	12	12	0
Cep131	10	0	10
Cox18	35	23	12
Gm26215	1	1	0
RP23-247A1.6	4	0	4
Basp1	1909	1340	569
RP24-418L2.1	34	28	6
Tdrd7	2	0	2
Tdrd3	19	5	14
RP24-417N21.2	15	15	0
RP23-438O22.1	1	0	1
AC160535.1	393	332	61
Pou6f2	1	0	1
Naaladl1	1	0	1
Pou6f1	36	2	34
Prrg3	7	0	7
RP23-9O16.26	1	1	0
Prrg1	5	0	5
Prrg2	16	7	9
Aipl1	1	0	1
Cep162	18	0	18
Pex2	54	21	33
Pex1	14	0	14
Gsk3b	642	215	427
Notch4	12	2	10
Pex7	25	16	9
Gsk3a	64	18	46
Irf3	40	13	27
Notch1	40	0	40
Pex3	27	16	11
Notch2	1	0	1
Irf1	2	1	1
Desi2	73	30	43
Pex6	52	28	24
Mars2	11	11	0
Irf2	12	3	9
Notch3	3	0	3
Cep152	2	0	2
Pex5	52	25	27
Desi1	64	50	14
Irf8	1	1	0
RP24-265I13.3	1	0	1
Irf9	1	0	1
Mgat5b	30	0	30
Mat2a	255	155	100
Dmrtb1	12	11	1
Cep170	161	6	155
RP23-430H1.2	5	4	1
Atp5l-ps1	3	3	0
RP24-125L17.1	1	0	1
Irgq	29	3	26
RP23-379H6.3	19	1	18
RP24-477K18.1	4	4	0
Cep164	65	0	65
Mat2b	56	43	13
Pard3b	3	0	3
Ssbp4	71	8	63
Mgat4c	11	9	2
Ssbp3	171	57	114
RP23-354E8.2	16	3	13
Dmrta2	73	45	28
Ssbp2	358	199	159
RP23-354E8.1	2	2	0
Mgat4a	3	0	3
Dmrta1	2	0	2
Ssbp1	144	127	17
Mgat4b	46	19	27
RP23-266J14.1	1	1	0
RP24-498G7.2	3	0	3
RP24-214P19.2	63	51	12
Sobp	104	0	104
Sod2	123	112	11
Sod1	182	165	17
RP23-168M5.3	109	95	14
RP24-217P15.3	2	0	2
Sh3d21	2	1	1
Sh3bp2	13	3	10
Stard10	8	4	4
RP24-179I4.3	3	0	3
Glb1	2	0	2
Stard13	1	0	1
RP24-378G4.3	9	7	2
RP23-73B23.4	66	34	32
Sh3bp4	15	5	10
Mtif3	24	13	11
Sh3bp5	133	100	33
Mtif2	51	5	46
Pnldc1	1	0	1
Eva1c	7	4	3
Eva1b	1	1	0
Eva1a	2	1	1
Igf2bp3	80	9	71
Igf2bp2	15	2	13
Igf2bp1	40	0	40
Glce	7	0	7
Stambpl1	14	1	13
Gpd1l	14	3	11
RP24-261H7.10	1	1	0
Clock	36	6	30
Dynlrb2	1	1	0
Dynlrb1	889	807	82
Plbd2	9	8	1
Bcorl1	16	0	16
Gle1	112	76	36
Nbeal2	1	0	1
Nbeal1	42	0	42
RP24-219F17.3	5	4	1
Txnip	88	54	34
Mirlet7g	1	1	0
Atrip	37	8	29
Zbtb11os1	4	4	0
Vstm5	6	0	6
Fam234b	18	0	18
Fam234a	8	1	7
Fam101b	2	0	2
Mrps36-ps1	9	9	0
RP23-423L11.3	1	1	0
Jund	683	683	0
RP23-397H18.2	1	0	1
AC122438.1	620	620	0
RP23-443L2.4	63	63	0
Glg1	67	12	55
Fam102b	8	1	7
Fibp	108	79	29
Fam102a	7	1	6
RP23-443L2.1	15	15	0
RP23-19L20.5	1	0	1
RP24-374N16.7	1	1	0
RP23-423L24.1	2	0	2
RP23-435G20.3	1	1	0
RP23-3F1.8	6	6	0
RP23-3F1.6	2	2	0
Trio	23	0	23
AC163438.1	1	1	0
Ppp4c	168	108	60
Gldc	5	3	2
Tril	3	3	0
RP23-279E21.1	1	1	0
Crebrf	16	1	15
Nanog	1	0	1
RP23-3F1.4	5	5	0
RP23-336M16.3	4	0	4
Gldn	2	0	2
Fam104a	216	191	25
RP23-331E5.8	3	0	3
RP23-331E5.9	1	1	0
Gatad2a	39	2	37
Junb	58	0	58
Gatad2b	208	44	164
RP23-331E5.6	81	0	81
Mpped2	463	164	299
Mpped1	131	26	105
Ttc21b	4	0	4
Rgs7bp	13	6	7
Gli1	4	0	4
Gli3	16	0	16
Gli2	7	0	7
Tmed10	147	120	27
Macrod2	114	84	30
RP23-427M10.2	1	0	1
Macrod1	9	3	6
Ttc9c	58	26	32
Ttc9b	278	268	10
Rbm12b1	4	1	3
Cyp7b1	6	2	4
Rbm12b2	15	1	14
RP24-220P21.4	7	7	0
RP23-214E3.10	1	1	0
Ficd	2	1	1
Gm16437	1	1	0
RP23-29H22.5	1	1	0
RP23-29H22.3	1	0	1
Ttc21a	1	0	1
RP24-63K13.3	5	5	0
Dmrtc1a	1	0	1
Rpl36-ps3	204	204	0
Prkrip1	82	60	22
Rpl36-ps2	48	48	0
Rlim	41	8	33
Ttc7b	7	0	7
Ero1lb	4	1	3
RP24-281E22.3	10	10	0
Trmu	25	15	10
Apex1	252	215	37
RP23-387L12.3	1	1	0
Trmo	6	4	2
Pfas	3	0	3
RP23-430N15.7	1	1	0
RP23-410F8.1	8	0	8
Fig4	16	3	13
Echs1	141	116	25
Uqcr10	411	371	40
Apex2	15	8	7
Uqcr11	320	315	5
Chd1l	5	1	4
RP23-182J19.2	1	0	1
RP23-216M21.4	5	1	4
Suv39h1	19	10	9
Slc30a10	22	1	21
Cobll1	1	0	1
Irs1	7	0	7
Suv39h2	58	28	30
Sptssa	17	6	11
Fam109a	50	37	13
Irs2	18	13	5
Aldh9a1	14	8	6
Yif1b	71	52	19
Yif1a	46	41	5
RP23-145N17.1	11	1	10
Rangap1	144	71	73
AC134411.3	1	1	0
Figf	4	0	4
RP24-458F14.4	2	2	0
RP24-458F14.3	3	0	3
Fign	6	0	6
Rprd1a	18	6	12
Gria4	24	1	23
Rprd1b	43	5	38
Gria3	7	1	6
RP23-82I13.10	1	1	0
Gria2	360	35	325
Rps12l1	43	43	0
RP24-221A23.7	1	1	0
RP24-390G17.1	26	0	26
Gria1	59	14	45
RP24-244I20.2	3	3	0
2810403A07Rik	39	8	31
Glo1	109	102	7
Glmn	20	3	17
Glmp	27	19	8
Hopx	5	5	0
Ajuba	9	4	5
Crebzf	26	12	14
Efhb	4	0	4
Stxbp5l	13	11	2
Uckl1	43	28	15
Rpl18-ps2	175	175	0
RP23-331D17.4	1	0	1
Rln1	13	10	3
ZNF654	10	0	10
RP23-286G12.4	1	1	0
Erich3	1	0	1
Mir28a	3	3	0
Ppp5c	73	54	19
Erich1	46	9	37
Erich2	1	0	1
RP23-286G12.3	1	0	1
RP23-392P11.4	54	13	41
Sord	19	13	6
Skp1a	210	127	83
Fam105a	2	2	0
RP23-17F2.2	12	12	0
RP24-497H18.4	11	11	0
Rasl11b	22	15	7
Grid2	1	0	1
Rasl11a	12	11	1
RP23-333I5.4	2	2	0
RP23-333I5.3	1	1	0
Srbd1	15	2	13
Golt1b	17	6	11
RP23-333I5.2	3	3	0
Grid1	1	0	1
RP24-339I11.6	2	2	0
RP23-333I5.1	2	2	0
RP23-333I5.7	7	7	0
RP23-333I5.6	1	1	0
RP23-333I5.5	1	1	0
Stoml1	50	27	23
Stoml2	130	77	53
RP23-333I5.9	1	1	0
Ogfrl1	32	17	15
RP23-230C2.2	1	0	1
Ppp6c	56	37	19
RP24-142P6.5	1881	1881	0
RP23-358M4.7	1	0	1
RP24-353A8.1	1	1	0
Mir296	2	2	0
Sos2	12	2	10
Sos1	8	0	8
Col15a1	2	0	2
Rint1	37	16	21
Hs3st4	4	0	4
Ubash3b	26	8	18
Hs3st1	26	17	9
Cd59b	1	0	1
Hs3st2	2	1	1
Hs3st5	4	1	3
Fam107b	49	33	16
Pfkl	70	46	24
RP24-170C14.2	1	1	0
Glrb	9	4	5
RP24-142E6.2	4	4	0
RP24-142E6.3	118	118	0
Txnl1	261	225	36
RP24-142E6.4	14	14	0
RP24-142E6.5	17	17	0
Pfkm	47	27	20
Pfkp	10	4	6
Hnrnpul2	91	14	77
Hnrnpul1	110	29	81
RP24-225A16.5	3	0	3
RP24-225A16.3	3	3	0
Dcdc2b	2	1	1
Efl1	13	0	13
Rasl10b	5	0	5
RP23-127A21.1	1	0	1
RP24-98O21.4	7	7	0
RP23-300I3.1	1	0	1
RP23-251M14.4	1	1	0
Sox3	14	14	0
Sox2	211	211	0
Rfesd	31	29	2
AC113029.6	6	6	0
Sox1	28	28	0
Sox9	84	10	74
Sox8	23	3	20
Sox7	2	0	2
Sox6	34	0	34
Sox5	131	9	122
Sox4	3164	3164	0
Mir301	16	16	0
Mipol1	2	0	2
RP24-282C4.9	14	14	0
RP23-371A16.3	8	8	0
RP23-371A16.4	8	8	0
Glrx	18	15	3
Dcp1a	1	0	1
Dcp1b	16	6	10
Cttnbp2	197	104	93
Cant1	32	16	16
Ncaph2	67	42	25
Pfn4	2	2	0
Pfn1	430	402	28
Pfn2	710	604	106
Pola2	25	11	14
RP24-303G10.1	8	8	0
Pola1	19	0	19
Gm996	1	0	1
Dynlt1c	185	174	11
Dynlt1a	152	133	19
Ocln	1	0	1
Dynlt1f	168	161	7
Saraf	131	113	18
RP23-220N19.1	2	0	2
Slc5a3	5	0	5
Lca5l	4	0	4
Fis1	324	308	16
Gltp	27	25	2
Slc5a6	11	5	6
RP24-192I1.1	8	0	8
AC103635.1	13	2	11
RP23-372N15.1	4	1	3
Kremen2	2	0	2
Kremen1	4	1	3
RP23-389D15.1	27	0	27
Tollip	35	23	12
RP23-311O20.2	3	0	3
RP23-226O20.9	6	6	0
RP23-372N15.4	7	7	0
Mllt11	1050	986	64
Mllt10	92	0	92
AC119897.1	157	145	12
RP23-226O20.3	7	2	5
Rps16-ps2	446	446	0
Grik5	45	11	34
Grik2	10	1	9
Grik1	1	0	1
Grik4	5	0	5
Grik3	5	0	5
Hars2	28	12	16
Glul	14	0	14
RP24-294K15.4	5	5	0
March4	15	6	9
Dcp2	14	8	6
RP23-432C4.2	1	0	1
March6	31	2	29
March5	154	130	24
March8	48	6	42
March7	95	28	67
March9	34	21	13
AC119884.2	19	19	0
RP23-307B15.3	1	1	0
Dyrk1a	20	1	19
Mkrn3	20	20	0
Dyrk1b	11	3	8
RP23-307B15.1	3	0	3
Prorsd1	19	18	1
Mkrn2	44	25	19
Mkrn1	274	214	60
March2	79	51	28
March1	13	0	13
Cfap161	1	1	0
Cntrl	41	2	39
Mir326	8	8	0
RP23-342N3.3	22	1	21
RP24-194N4.6	3	1	2
RP23-284F8.1	7	1	6
Incenp	63	23	40
Ncapd2	66	5	61
Ncapd3	48	0	48
Srsf11	558	130	428
Srsf12	8	1	7
Srsf10	205	145	60
RP24-236C17.2	1	0	1
Ttbk2	20	0	20
Ttbk1	6	0	6
Plscr1	2	2	0
Dcps	75	71	4
Plscr4	1	1	0
Plscr3	29	18	11
RP24-67F19.7	3	3	0
RP24-456P10.1	19	4	15
Zc3hav1l	6	4	2
Ncapg2	4	0	4
AC141209.3	1	0	1
Cfap126	1	0	1
Mir320	3	3	0
Grin1	13	1	12
Dpysl2	96	0	96
Dpysl3	1214	878	336
Dpysl4	49	24	25
Grip1	19	0	19
Dpysl5	190	18	172
RP23-314H11.1	1	1	0
Noxo1	2	0	2
RP24-103K4.2	1	0	1
Grina	117	87	30
Gm3608	2	0	2
Krt10	71	1	70
Lrpprc	25	1	24
RP23-318I19.2	2	2	0
Srgap1	50	0	50
Srgap2	70	1	69
Polg2	10	2	8
Srgap3	38	1	37
Ocrl	25	15	10
AC125459.1	1	0	1
Pcid2	38	24	14
RP23-243H19.2	1	0	1
Tmod4	1	0	1
Prune	24	12	12
Tmod2	136	55	81
Tmod3	47	28	19
RP23-207N15.6	17	5	12
Grip2	4	0	4
RP23-207N15.3	8	1	7
Pkmyt1	19	15	4
Iscu	80	67	13
Cybrd1	2	2	0
Slc52a2	12	7	5
Tsc2	23	1	22
Tsc1	44	1	43
Ccnyl1	4	0	4
Gm16519	1	1	0
Fiz1	77	36	41
Olig2	32	23	9
RP23-286I5.3	10	2	8
Olig1	21	21	0
RP23-286I5.2	2	2	0
Krt73	1	0	1
RP23-211P15.1	17	0	17
RP23-189L19.4	1	1	0
RP23-189L19.6	19	13	6
RP23-189L19.7	1	0	1
RP24-358M18.1	1	0	1
Pcif1	106	72	34
RP24-460E12.3	3	3	0
Metrnl	5	4	1
Pou5f2	6	6	0
Fyco1	14	9	5
Cfap100	2	1	1
RP24-299M10.1	1	1	0
RP23-184I13.8	2	2	0
Cntln	30	3	27
RP23-184I13.6	2	2	0
RP23-184I13.7	23	23	0
RP23-161F5.4	1	0	1
RP23-184I13.4	2	2	0
Cntn4	1	0	1
RP23-184I13.5	4	4	0
Cntn3	3	0	3
Cntn2	177	0	177
Dctd	33	13	20
Cntn1	9	2	7
Cntn6	4	1	3
Cntn5	5	1	4
Auts2	671	2	669
Oxld1	14	11	3
Tsfm	78	66	12
RP24-230A23.4	1	0	1
Fdft1	249	159	90
RP23-286M22.1	2	2	0
RP24-366D9.1	13	0	13
Gadd45gip1	143	142	1
Angpt1	4	0	4
RP23-418K7.1	4	4	0
RP24-365B9.2	1	0	1
RP23-114F4.4	2	2	0
RP24-365B9.1	2	2	0
Pold2	61	27	34
Pold1	23	7	16
RP23-114F4.3	2	2	0
Hpca	44	32	12
Pold4	25	19	6
RP23-298F22.4	58	58	0
Pold3	35	12	23
RP23-457F4.2	6	0	6
RP23-114E15.3	2	0	2
RP23-114E15.9	1	0	1
S100pbp	16	1	15
Pole3	100	90	10
Spen	69	0	69
Pole2	2	0	2
Etaa1os	1	1	0
Pole4	108	94	14
RP23-248P8.1	3	3	0
Spg7	39	14	25
RP23-198J15.1	15	2	13
Tshr	2	0	2
Ptpn18	2	0	2
Ptpn11	66	0	66
Ptpn12	20	1	19
RP24-571A14.6	3	0	3
Ptpn13	5	2	3
Smug1	13	3	10
RP24-312B12.1	5	4	1
A430046D13Rik	7	0	7
RP23-95I19.1	1	1	0
Speg	7	1	6
RP24-400M20.1	3	3	0
Ptpn23	15	0	15
Dcxr	4	4	0
Ptpn21	5	0	5
Marcks	874	444	430
Eepd1	5	4	1
Ism2	1	0	1
RP24-92K17.5	135	135	0
AC115901.1	1	0	1
RP24-62P21.1	95	95	0
Twist1	1	1	0
Commd8	96	76	20
Commd9	103	40	63
Hpgd	1	1	0
Tnrc18	82	0	82
RP24-95D6.2	2	2	0
Tsix	1	0	1
Isl1	13	7	6
Wipf3	6	1	5
Lpgat1	51	13	38
Wipf2	25	1	24
Arhgap5	63	0	63
Arhgap4	1	0	1
Gmds	33	25	8
Arhgap1	21	6	15
RP23-290O4.2	2	0	2
Tubgcp2	48	9	39
RP23-108F2.9	4	4	0
RP23-250G8.9	2	2	0
Tex29	1	0	1
Ncstn	18	3	15
Tex26	1	1	0
RP23-192G18.7	2	0	2
Rpl7a-ps5	6	6	0
Rpl7a-ps3	1	1	0
Man2c1os	1	0	1
RP24-511H12.4	5	5	0
RP24-511H12.3	5	1	4
RP24-511H12.2	3	3	0
RP23-159A20.2	1	1	0
Tsks	1	0	1
RP23-413G24.1	10	10	0
Gmfb	51	28	23
RP24-341K21.12	2	0	2
Tex30	11	0	11
L3hypdh	11	2	9
AC132148.3	1	0	1
RP24-225G11.2	2	2	0
RP24-225G11.1	2	0	2
Snx19	10	3	7
RP23-105K2.3	65	0	65
Cdyl2	4	3	1
Snx18	20	17	3
RP23-310J6.1	2	2	0
Snx15	36	26	10
Snx14	15	1	14
Snx17	140	99	41
Jkamp	153	118	35
Snx16	58	41	17
RP23-429E19.4	1	1	0
RP23-429E19.5	1	1	0
Gmip	26	3	23
Ddb1	124	30	94
Ddb2	5	1	4
RP24-407P8.1	1	1	0
Adcy3	19	0	19
Snx22	4	0	4
Snx21	35	16	19
RP23-68O7.2	1	1	0
Adcy1	16	0	16
Snx24	9	3	6
RP24-158L2.1	1	0	1
Ispd	2	2	0
Adcy5	8	0	8
Snx20	2	0	2
Adcy6	9	0	9
Snx29	14	0	14
Adcy9	3	0	3
Rmi2	2	0	2
Armc2	6	0	6
Armc1	124	79	45
Gpat4	56	13	43
Tex15	1	0	1
Rmi1	24	18	6
Armc3	1	0	1
Snx25	1	0	1
Tex14	1	0	1
Armc6	70	35	35
Snx27	82	36	46
Armc5	7	3	4
RP24-95N3.3	4	4	0
Tex10	37	16	21
RP24-95N3.2	20	20	0
RP23-459L15.3	12	12	0
Pcgf1	25	15	10
Aspdh	3	0	3
Dda1	232	197	35
RP23-329L1.1	8	4	4
RP24-260C11.1	2	0	2
Tnfrsf9	2	0	2
Lhfpl3	1	0	1
Lhfpl2	7	1	6
Lhfpl5	6	6	0
Lhfpl4	67	0	67
Snx33	1	1	0
Armc8	44	15	29
Armc7	7	4	3
Snx32	41	15	26
RP23-428I9.3	1	0	1
Armc9	4	1	3
Snx30	12	7	5
Chrdl1	1	0	1
Cyp4x1os	1	0	1
Odc1	299	170	129
Tsr3	78	31	47
Pcgf6	40	2	38
Fam110a	98	28	70
Pcgf3	65	8	57
Fam110b	130	82	48
Pbdc1	100	81	19
Pcgf2	81	0	81
Pcgf5	6	4	2
Ormdl1	1	0	1
Commd4	117	80	37
Commd6	89	83	6
Commd7	95	77	18
Commd2	102	89	13
Commd3	291	266	25
RP24-532L14.3	3	0	3
RP24-532L14.2	1	1	0
RP23-38E14.1	24	0	24
Ormdl2	23	20	3
Crispld2	1	0	1
Ormdl3	93	76	17
RP23-34E4.1	3	1	2
Sephs2	37	37	0
Sephs1	61	25	36
Fam111a	11	8	3
P2ry14	2	0	2
Pxdc1	10	10	0
Snx11	34	23	11
Tsr2	34	27	7
Syvn1	12	3	9
Snx10	64	31	33
Tsr1	20	6	14
Tspo	15	12	3
Snx13	7	0	7
Snx12	53	33	20
RP24-91G8.4	1	1	0
Nab1	22	5	17
Nab2	3	3	0
RP23-179K11.8	7	7	0
Cse1l	29	5	24
Naaa	3	3	0
Rabggta	29	16	13
Rabggtb	79	53	26
Nup160	6	0	6
Fitm2	4	3	1
Pygo2	13	7	6
Pygo1	28	5	23
Rims1	8	0	8
Rims2	25	0	25
Rims3	8	1	7
Rims4	8	2	6
RP23-158O11.5	1	1	0
Ist1	51	12	39
Egfr	2	0	2
RP23-187B11.10	1	1	0
RP23-187B11.15	6	6	0
Nup155	12	0	12
Pmaip1	3	2	1
Nup153	19	1	18
Malsu1	90	88	2
Spop	126	73	53
Gm3511	5	5	0
Hprt	48	42	6
Mir34b	1	1	0
Jarid2	43	4	39
RP24-542M6.2	3	3	0
RP23-188F24.2	2	0	2
RP23-359O5.5	3	3	0
Naca	1946	1522	424
Nup188	9	0	9
RP23-325E4.5	1	0	1
Hpse	1	0	1
Pgk1	272	243	29
Nae1	109	64	45
Sprn	5	2	3
Scube3	2	1	1
Scube2	1	0	1
Scube1	15	1	14
Etohd2	2	1	1
Hps1	22	6	16
Odf2	47	4	43
Gmnn	70	66	4
Hps5	9	0	9
RP23-55A5.5	1	1	0
RP23-62I23.3	2	0	2
Hps3	6	0	6
Hps4	18	3	15
Filip1l	1	1	0
RP24-297J20.4	3	3	0
AC132242.1	40	22	18
Pphln1	43	6	37
Isy1	7	0	7
Ilkap	125	73	52
Col16a1	1	0	1
RP23-101D13.1	2	0	2
Etohi1	2	2	0
Gm815	1	0	1
Fam117b	43	5	38
Sptb	1	0	1
Fam117a	4	1	3
Pgm3	43	25	18
Pgk1-rs7	4	4	0
Pgm2	13	6	7
Pgm5	1	0	1
Yaf2	106	85	21
Pgm1	19	8	11
RP23-460F21.1	133	133	0
RP24-366J14.1	1	0	1
RP24-257M14.3	10	10	0
Gmps	72	24	48
Ddi2	6	0	6
Gmpr	9	5	4
Sar1b	163	141	22
Fam118a	23	15	8
Sar1a	148	95	53
Fam118b	65	31	34
Plag1	4	0	4
RP23-170I24.2	13	13	0
Naf1	6	0	6
RP23-127A20.4	2	0	2
Nadk	56	28	28
Aph1a	24	12	12
Aph1b	35	13	22
Aph1c	5	4	1
Gm3550	9	9	0
Tubgcp6	5	0	5
Tubgcp5	21	2	19
Tubgcp4	21	5	16
Tubgcp3	25	8	17
Naga	11	4	7
Zmiz2	96	0	96
Zmiz1	110	23	87
Nagk	88	30	58
Rmst	18	0	18
Pi16	3	0	3
RP24-447J10.1	5	3	2
Wipi2	53	14	39
Wipi1	18	9	9
Mfap4	81	56	25
Apoa1bp	183	147	36
RP24-76M8.4	3	3	0
Mfap2	257	188	69
Mfap3	61	23	38
RP23-242O9.1	43	0	43
Tnpo3	101	32	69
Tnpo2	47	0	47
Tnpo1	41	7	34
Khdrbs1	407	267	140
Nup133	24	4	20
Khdrbs3	56	7	49
Spock1	6	0	6
Khdrbs2	129	78	51
Spock2	19	1	18
Spock3	2	2	0
Ufsp2	39	21	18
Pgls	310	288	22
Ufsp1	11	11	0
Tiam1	15	0	15
RP23-184H3.1	4	4	0
Tiam2	69	1	68
AC155158.1	203	189	14
Ginm1	20	8	12
Pih1d2	6	3	3
AC130827.3	1	0	1
AC130827.2	28	6	22
Pih1d1	95	76	19
RP23-184H3.5	5	5	0
Ei24	131	94	37
RP23-52F6.1	4	4	0
RP23-143P18.2	2	2	0
RP23-365O6.2	2	0	2
Sowahc	14	14	0
Sowahb	1	1	0
Dcaf12l1	8	4	4
RP24-255G1.8	16	16	0
Sowaha	1	1	0
Pgs1	50	27	23
Nup107	15	5	10
Gtpbp10	22	5	17
RP23-280G3.2	2	0	2
Gskip	27	24	3
RP23-416G20.2	1	0	1
Tial1	110	46	64
Egr1	60	4	56
Egr2	1	1	0
Adck1	15	5	10
Adck2	3	2	1
Adck5	22	9	13
RP24-465N15.2	1	1	0
Adck3	1	0	1
Adck4	6	0	6
RP23-326A12.1	1	0	1
Rhbdf2	1	0	1
Rpap3	54	22	32
Rpap2	10	2	8
Rpap1	17	1	16
RP24-465N15.1	29	11	18
Rhbdf1	5	0	5
Trnau1ap	89	53	36
RP23-51N3.3	1	0	1
4931409K22Rik	1	0	1
Ddr2	1	0	1
Caml	85	78	7
RP23-388H13.4	5	0	5
Caly	48	40	8
RP23-160G19.3	1	0	1
RP23-363K7.4	10	10	0
Calu	62	26	36
RP23-160G19.7	10	0	10
RP23-160G19.4	1	0	1
Calr	518	366	152
Slc6a1	24	3	21
Rpain	55	49	6
Slc6a6	68	18	50
Cap1	8	4	4
Slc6a5	4	0	4
Slc6a8	37	2	35
Psors1c2	1	1	0
Slc6a9	2	0	2
RP23-55A6.4	2	0	2
RP23-55A6.5	3	0	3
Matn4	3	0	3
RP24-122N24.4	20	20	0
Matn2	2	0	2
RP24-122N24.3	2	2	0
Matn3	1	0	1
RP24-122N24.2	23	23	0
Rhbdd1	2	0	2
Rhbdd2	27	19	8
Rhbdd3	18	3	15
RP23-207H18.3	29	26	3
Dot1l	30	2	28
Fjx1	120	120	0
Camp	2	0	2
Ddr1	61	6	55
Yap1	6	1	5
Zfp955a	10	9	1
Zfp955b	9	7	2
RP24-327F2.1	3	3	0
RP24-441E15.4	1	1	0
Itch	59	27	32
Gins2	23	22	1
Gins1	30	26	4
RP23-282L6.2	3	3	0
Gins4	66	61	5
Gins3	11	9	2
Canx	153	24	129
Arhgap11a	18	5	13
Grhl3	1	0	1
Cap2	9	5	4
Car3	5	1	4
Car2	17	14	3
Pwwp2a	21	7	14
Racgap1	129	70	59
Ttc1	94	78	16
Ttc9	8	7	1
Ttc8	11	5	6
Ttc7	1	0	1
Ttc5	54	38	16
RP24-176M3.1	4	4	0
Ttc4	87	40	47
Ttc3	1207	47	1160
Nans	127	120	7
RP23-50E10.3	1	1	0
RP23-50E10.4	5	5	0
RP23-50E10.5	10	10	0
Prtn3	13	7	6
Ttf2	5	0	5
Ttf1	12	0	12
Srd5a3	8	5	3
Srd5a1	3	0	3
Mir129-2	1	1	0
Pou4f3	2	0	2
RP24-108J19.1	1	0	1
Pou4f2	1	0	1
Napa	148	120	28
Cars	43	16	27
Napb	37	5	32
Matr3	159	0	159
Carf	10	0	10
Napg	65	20	45
RP23-252K7.7	1	0	1
RP23-54G12.5	5	0	5
RP23-182F9.7	1	0	1
RP23-50E10.1	77	77	0
RP23-50E10.2	16	16	0
Yars	67	50	17
Cast	2	2	0
Cask	43	0	43
Gnal	23	3	20
Nasp	361	159	202
Ring1	43	22	21
Ttc41	1	0	1
Gnaq	120	6	114
Ighmbp2	17	2	15
Gnas	1587	1353	234
AW011738	2	2	0
Npepl1	13	8	5
Grhpr	18	13	5
RP24-491I24.3	1	0	1
Narf	67	37	30
RP24-491I24.2	1	0	1
Cav2	8	6	2
Cav1	10	5	5
RP24-253A20.1	1	1	0
Nars	122	36	86
A730015C16Rik	2	2	0
Nat6	4	0	4
Mgea5	71	5	66
Gnb2	184	73	111
Rpl31-ps15	1	1	0
Gnb1	167	73	94
Gnb4	41	26	15
Ddx1	136	77	59
