geneId	total	isoform_def	isoform_undef
Tlk1	28	6	22
Wdr7	9	0	9
Mrpl3	64	49	15
Rfc5	45	30	15
Mrpl4	96	74	22
Mrpl1	25	16	9
Rfc3	114	94	20
Mrpl2	77	65	12
Rfc4	95	74	21
Rfc1	71	3	68
Vwf	1	0	1
Rfc2	108	99	9
Bpifb4	1	0	1
Pcbd2	22	21	1
Pcbd1	18	12	6
Mrpl9	72	54	18
Arel1	15	1	14
Evc	5	2	3
Ntpcr	25	21	4
Samhd1	5	3	2
Evl	385	279	106
Rhobtb2	9	2	7
Rwdd4a	55	6	49
Rhobtb1	10	2	8
Rhobtb3	57	40	17
Capn15	9	0	9
Gatad1	42	17	25
Rab21	8	6	2
Adsl	39	30	9
Rab24	153	97	56
Rab23	20	6	14
Rab26	1	1	0
Dgcr8	23	3	20
Rab28	43	36	7
Dgcr6	184	169	15
Rab29	1	0	1
Taco1os	1	0	1
Nsmaf	6	0	6
Gfer	71	57	14
Dgcr2	39	0	39
Seh1l	23	12	11
BC003965	81	43	38
Hgsnat	12	8	4
Vapa	329	284	45
B4galnt1	44	26	18
Vapb	91	63	28
Rps27rt	238	231	7
Furin	11	0	11
Slc36a4	14	7	7
Sh3pxd2b	14	2	12
Sh3pxd2a	8	0	8
Lrrtm1	33	12	21
Lrrtm2	35	9	26
Atp5j2	586	314	272
Lrrtm3	12	6	6
Lrrtm4	8	6	2
Rab10	210	116	94
Rab13	17	13	4
Rab12	47	22	25
Krr1	44	26	18
Rab15	9	4	5
Slc36a1	7	0	7
Rab14	387	354	33
Rab17	1	1	0
Rab18	140	115	25
Mdga1	83	0	83
Mdga2	6	2	4
Rnft1	15	7	8
Zwilch	9	3	6
Capn10	50	36	14
Nupr1l	7	7	0
Adss	69	37	32
Rnft2	13	2	11
Nedd1	6	1	5
Nkiras1	46	32	14
Sgol2a	32	7	25
Qtrtd1	6	0	6
Gpr162	41	22	19
Cnep1r1	51	31	20
Nkiras2	73	56	17
Cnnm1	3	1	2
Gpr161	12	0	12
Nedd4	373	90	283
Fcf1	97	71	26
Cnnm4	1	1	0
Cnnm3	4	4	0
Smndc1	54	4	50
Cnnm2	8	1	7
Zbed5	11	9	2
Zbed3	42	20	22
Zbed4	12	0	12
Npdc1	311	250	61
Cyp26b1	1	0	1
Kars	61	31	30
Kat5	44	8	36
Fth1	1437	1417	20
Nubpl	9	6	3
Kat8	26	20	6
Kat7	38	4	34
Sil1	16	8	8
Zbtb8os	29	25	4
Tonsl	269	0	269
Slc10a3	1	0	1
Gpr176	1	0	1
Gpr173	18	3	15
Tnks2	44	1	43
Alox5ap	2	1	1
Pcbp2	461	125	336
Slc10a7	3	1	2
Pcbp1	408	404	4
Slc10a4	2	1	1
Pcbp4	327	85	242
Pcbp3	19	4	15
Krt1	19	19	0
Gpbp1l1	24	5	19
Tnfsf9	5	5	0
Unc13c	1	0	1
Unc13b	16	0	16
Unc13a	21	0	21
Hepacam	1	0	1
Sik3	14	10	4
Tcerg1l	6	1	5
Sik2	23	13	10
Cecr6	6	6	0
Dna2	7	2	5
Sik1	9	0	9
Cecr5	6	3	3
Tln2	19	4	15
Rffl	3	0	3
Ezr	96	54	42
Tln1	104	90	14
Cecr2	13	8	5
Vasp	38	25	13
Osgep	115	88	27
Gpr180	23	9	14
Unc119	96	86	10
Mxra7	7	4	3
Panct2	1	0	1
Mxra8	4	0	4
Vasn	1	0	1
Sec23ip	16	10	6
Top3a	3	1	2
Lppos	2	0	2
Sec16b	1	0	1
Fut11	13	10	3
Sec16a	14	1	13
Fut10	9	6	3
Dnd1	2	0	2
Top3b	33	9	24
Mndal	10	1	9
Lmbrd1	16	5	11
Vat1	54	22	32
Lmbrd2	7	1	6
Vars	52	9	43
Trmt61a	22	9	13
Ccnl2	84	33	51
Ccnl1	151	47	104
Ccnjl	8	5	3
Sema7a	12	2	10
Msl3l2	23	5	18
Gapvd1	93	31	62
Hip1	26	18	8
Mydgf	100	89	11
Gfm1	14	8	6
Gfm2	9	5	4
Camta2	6	0	6
Adam15	10	5	5
Camta1	159	54	105
Aunip	17	15	2
Adam17	8	1	7
Parpbp	7	2	5
Cyp39a1	4	1	3
Adam19	10	0	10
Esrra	30	22	8
Ftl1	5189	4959	230
Atpif1	1831	1696	135
Adam11	11	0	11
Adam10	27	1	26
Esrrg	1	1	0
Eef2kmt	13	6	7
Nfxl1	15	5	10
Synj2bp	14	0	14
Vav3	10	0	10
Arvcf	30	3	27
Bbs10	4	4	0
Bbs12	2	2	0
Adam23	11	9	2
Gpr137	11	3	8
Gpr135	3	3	0
Rab6b	96	58	38
Vav2	4	0	4
Rab6a	275	194	81
Rab5c	205	156	49
Fam13a	18	18	0
Rab5b	37	8	29
Fam13b	6	0	6
Fam13c	17	2	15
Cacfd1	127	33	94
Adam22	14	11	3
Top2b	217	62	155
Mamstr	4	1	3
Top2a	185	25	160
Hyal3	1	0	1
Wac	118	25	93
Hyal2	36	27	9
Clybl	3	3	0
Uhrf1bp1l	15	1	14
Aspscr1	88	53	35
Mrps9	75	62	13
Chchd10	18	17	1
Ccng1	23	11	12
Ccng2	57	31	26
Yipf6	30	6	24
Vsnl1	6	6	0
Stbd1	3	3	0
Ncoa7	24	2	22
Gpr149	1	0	1
Gpr146	2	2	0
Rab9b	5	0	5
Nkd2	7	1	6
Nkd1	24	13	11
Tspan2os	2	1	1
Ier3ip1	22	3	19
Ncoa2	11	7	4
Ncoa1	31	1	30
Ncoa4	43	36	7
Ncoa3	2	0	2
Ncoa6	40	3	37
Ncoa5	55	25	30
Mrps2	14	4	10
Yipf5	108	57	51
Yipf4	77	71	6
Yipf3	75	60	15
Yipf2	16	5	11
Cript	259	240	19
Slc7a2	7	0	7
Mrps6	55	1	54
Yipf1	45	38	7
Nubp2	72	49	23
Mrps7	100	88	12
Slc7a3	1	0	1
Nubp1	47	40	7
Mrps5	129	70	59
Slc7a1	19	18	1
Gpr153	3	0	3
Slc7a6	8	0	8
Slc7a7	2	0	2
Slc7a4	17	9	8
Slc7a5	20	13	7
Gpr150	9	9	0
Slc7a8	4	0	4
Cetn4	5	3	2
Cetn3	354	295	59
Nkap	41	0	41
Uqcrc2	301	253	48
Cetn2	70	63	7
Uqcrc1	280	233	47
Vax1	2	0	2
Fah	5	2	3
Rab8b	59	2	57
Gpr158	1	1	0
Rab8a	99	47	52
Gpr155	2	0	2
Gpr156	3	0	3
Dner	49	19	30
Zfyve9	24	0	24
Nedd9	13	4	9
Nedd8	661	624	37
Fau	1468	405	1063
Huwe1	78	5	73
Zfyve1	6	2	4
Sh2d3c	14	0	14
Neurog2	99	59	40
Ccne1	9	6	3
Ccne2	6	0	6
Fastkd5	1	1	0
Ublcp1	39	21	18
Eif1ad	77	55	22
Kazn	6	4	2
Mycl	103	80	23
Fbl	246	194	52
Tpra1	9	0	9
Mycn	90	72	18
Proca1	1	1	0
Bccip	92	82	10
Crip2	531	488	43
Gm5160	1	1	0
E030044B06Rik	1	0	1
Crip1	10	9	1
Fbxo10	7	0	7
Szt2	9	1	8
Fbxo11	30	0	30
Aldh18a1	41	22	19
Fbxo16	8	6	2
Fbxo17	6	3	3
Fbxo18	14	3	11
Rfng	63	36	27
Sec11c	65	63	2
Sec11a	174	163	11
Hira	13	0	13
Gm340	2	0	2
Timm9	98	86	12
Draxin	54	4	50
Mapk1ip1l	48	44	4
Ppfibp1	2	2	0
Gulp1	1	1	0
Ruvbl2	108	62	46
Ruvbl1	126	107	19
Fbxo21	79	31	48
Fbxo22	107	92	15
Fbxo24	1	0	1
Pqlc1	30	18	12
Fbxo25	34	19	15
Pqlc2	2	2	0
Fbxo27	5	3	2
Fbxo28	67	49	18
Gpr107	27	25	2
Prodh	5	5	0
Myg1	21	3	18
Gpr108	16	3	13
Rad23a	52	39	13
Rad23b	157	103	54
Fbxo30	4	1	3
Fbxo31	50	30	20
Fbxo32	15	7	8
Ccnd2	934	875	59
Fbxo33	8	3	5
Ccnd3	33	31	2
Fbxo34	16	10	6
Ccnd1	26	7	19
Fbxo36	1	1	0
Fbxo38	13	1	12
Ndrg3	93	31	62
Fer	42	3	39
Wwtr1	24	21	3
Ndrg4	56	8	48
Eif1ax	236	208	28
Banf1	256	213	43
Sorcs1	3	0	3
Crim1	34	0	34
Ndrg1	56	22	34
Ndrg2	102	33	69
Sorcs3	1	0	1
Sorcs2	2	0	2
Fbxo41	10	1	9
Ccna1	4	0	4
Psrc1	49	34	15
Fbxo42	6	4	2
Ccna2	107	86	21
Mcf2l	38	3	35
Fbxo44	46	16	30
Fbxo45	13	5	8
Fbxo46	10	4	6
Fbxo48	1	1	0
Ywhaq	997	886	111
Arhgdib	2	2	0
Arhgdia	254	164	90
Gm10184	139	135	4
Ywhah	441	433	8
Ywhag	241	84	157
Fh1	43	36	7
Afap1l2	2	2	0
Dlx6os1	84	48	36
Afap1l1	5	0	5
Sema6d	19	0	19
Glrx5	205	196	9
Glrx3	463	386	77
Ywhae	1486	1226	260
Six5	1	0	1
Sema6a	11	0	11
Six4	1	0	1
Arhgdig	24	20	4
Sema6b	14	1	13
Six3	29	12	17
Ywhab	357	187	170
Sema6c	57	2	55
Dnlz	113	104	9
Phf21a	70	0	70
Phf21b	27	4	23
Glrx2	227	217	10
Golph3l	22	15	7
Ccnb2	67	57	10
Aven	4	4	0
Fcor	4	2	2
Ccnb1	107	96	11
Itpripl2	1	1	0
Itpripl1	1	1	0
Tmem41b	47	44	3
Dnm1	7	0	7
Tmem41a	10	5	5
Dnm2	35	0	35
Dnm3	28	7	21
Tspan2	2	1	1
Tspan3	336	288	48
Sema5a	14	0	14
Tspan4	14	0	14
Sema5b	9	0	9
Tspan5	87	50	37
Rft1	5	1	4
Dars2	15	6	9
Tspan6	171	123	48
Rpl13a	5657	4833	824
Cwf19l1	4	0	4
Tspan7	90	40	50
Myh9	5	0	5
Tspan9	11	0	11
Cpped1	22	14	8
Ywhaz	209	37	172
Myh7	4	0	4
Lef1	7	3	4
Cwf19l2	9	1	8
Mmrn2	1	0	1
Wiz	39	2	37
Sema4b	19	2	17
Sema4c	24	2	22
Sema4d	6	0	6
Mcur1	14	12	2
Sema4a	8	2	6
S1pr1	8	1	7
S1pr3	2	0	2
S1pr2	1	1	0
Sema4f	22	0	22
S1pr5	6	0	6
Sema4g	20	0	20
Rpl10a	1986	1659	327
R3hdm4	159	136	23
Acin1	309	43	266
R3hdm1	150	90	60
R3hdm2	62	0	62
Sema3a	13	0	13
Uhrf1bp1	5	0	5
Sema3c	46	11	35
Fahd1	20	20	0
Wee2	1	0	1
Wee1	1	0	1
Kcnd3os	1	1	0
Lrwd1	44	32	12
Rrbp1	29	0	29
Sema3e	2	2	0
Sema3f	4	0	4
Phrf1	30	5	25
Kbtbd11	19	10	9
Slco3a1	10	5	5
Msrb1	59	57	2
Msrb2	5	4	1
Entpd1	2	0	2
Zfp954	25	18	7
Zfp956	4	0	4
Entpd5	4	3	1
Zfp951	1	0	1
Entpd6	16	5	11
Zfp950	36	32	4
Entpd3	1	1	0
Entpd4	8	5	3
Zfp952	10	2	8
Entpd7	3	1	2
Cyb5d2	6	4	2
Zfp959	9	4	5
Smc2os	2	2	0
Cyb5d1	2	1	1
Zfp958	9	4	5
Wls	18	8	10
Cklf	20	16	4
Rfx2	1	0	1
Rfx3	30	1	29
Maml3	8	8	0
Rfx1	6	0	6
Ccdc90b	61	43	18
Oser1	57	46	11
Myl4	1	1	0
Zfp944	16	4	12
Hrsp12	20	18	2
Zfp943	13	9	4
Myl6	588	511	77
Zfp946	17	2	15
Zfp945	25	16	9
Zfp940	8	7	1
Rfx7	24	21	3
Myl2	1	0	1
Rfx4	12	0	12
Zfp942	20	6	14
Rfx5	3	1	2
Zfp941	7	6	1
Ier5l	13	13	0
Raph1	27	25	2
Rcbtb1	56	8	48
Zfp948	11	3	8
Rcbtb2	77	46	31
Myl9	12	10	2
Zfp947	2	1	1
Zfp949	9	5	4
Gm16386	4	3	1
Fn1	7	0	7
2010110K18Rik	4	0	4
Adnp2	3	0	3
Zfp933	6	4	2
Zfp932	15	12	3
Maml1	5	0	5
Maml2	6	1	5
Zfp931	12	10	2
Myo6	29	24	5
Zfp930	1	1	0
Zfp937	11	4	7
Zfp938	12	5	7
Ptbp1	67	13	54
H2afy2	397	343	54
Ogfod1	4	0	4
Ogfod2	14	11	3
Rpl27a	2699	584	2115
Pddc1	67	51	16
Tma7	535	414	121
4732491K20Rik	6	3	3
Exoc3l4	1	0	1
H13	127	83	44
Cpeb2	4	0	4
Cpeb3	3	0	3
Cpeb4	28	1	27
Gsdmd	2	0	2
H19	15	13	2
Pcyox1l	13	8	5
Thyn1	141	102	39
B230217O12Rik	2	1	1
Ogfod3	16	14	2
Avl9	120	116	4
Xylb	1	0	1
Ddit4l	5	5	0
Kbtbd13	1	1	0
Cks2	254	248	6
Sestd1	16	0	16
Jph1	7	0	7
Gcfc2	14	4	10
Zscan29	10	2	8
Jph4	89	4	85
Pou2f1	47	12	35
Jph3	5	1	4
Zscan26	6	3	3
Zscan21	82	55	27
Zscan22	5	1	4
Zscan20	5	1	4
Pou2f2	50	0	50
Golgb1	114	37	77
Depdc1a	11	2	9
Depdc1b	6	5	1
H3f3b	4414	4025	389
H3f3a	4389	4004	385
Glipr2	15	10	5
Mynn	45	37	8
Ccl27b	8	0	8
Ccl27a	179	165	14
Fos	236	179	57
Sec31a	45	16	29
Upf1	24	1	23
Ciapin1	96	68	28
Upf2	25	0	25
Golga4	72	37	35
Golga5	21	9	12
Golga2	16	1	15
Aftph	21	5	16
Golga3	18	0	18
Ccndbp1	48	31	17
Tmf1	35	0	35
Golga1	22	3	19
Prpsap2	59	41	18
Prpsap1	150	129	21
Wrb	44	23	21
Sipa1l1	17	2	15
Golga7	124	110	14
Gga2	41	19	22
Gga1	62	31	31
Spef2	1	0	1
Wrn	5	0	5
Gga3	11	2	9
Spef1	9	1	8
Wt1	1	0	1
Grrp1	10	0	10
Ercc6l2	11	5	6
Sipa1l3	8	5	3
Sipa1l2	9	0	9
Ykt6	66	39	27
Leo1	49	13	36
Cnksr3	5	2	3
Dopey1	30	14	16
Dopey2	15	1	14
Ttc30b	7	7	0
Cnksr2	20	0	20
Ppp1r18os	3	0	3
Zfp960	3	2	1
Gm17669	2	2	0
Znfx1	2	0	2
Mypn	1	0	1
Zscan18	8	0	8
Nkrf	9	5	4
Zfp961	8	3	5
Zscan12	12	6	6
Zfp964	1	1	0
Pip5k1c	36	5	31
P4htm	14	6	8
Serpinb6a	23	7	16
Pip5k1a	44	17	27
Atxn7l3b	876	868	8
Slc48a1	75	65	10
Naglu	2	2	0
Fry	22	14	8
Ppp1r12c	17	7	10
Ppp1r12b	18	12	6
Stra6	1	0	1
Bysl	42	29	13
Bscl2	90	47	43
Ppp1r12a	103	0	103
Abhd4	18	9	9
Abhd2	8	1	7
Serpinb1b	2	0	2
Abhd8	83	74	9
Abhd5	18	12	6
Abhd6	20	15	5
Clip2	36	1	35
Clip3	212	7	205
Clip1	59	10	49
Ppp1r13l	2	0	2
Clip4	12	0	12
Fst	9	6	3
Myt1	34	1	33
Ppp1r13b	10	0	10
Atf7ip	56	36	20
Hjurp	85	18	67
Acaa1a	124	99	25
Nktr	184	2	182
Fto	60	10	50
Dach1	15	0	15
Ftx	8	0	8
Ppp1r14a	20	17	3
Ggct	26	25	1
Ppp1r14c	71	59	12
Rgcc	45	42	3
Iqcb1	40	5	35
Ppp1r14b	492	441	51
Nucks1	295	60	235
Ggcx	5	3	2
Dach2	4	1	3
Fuk	3	0	3
Palb2	6	4	2
Cnot3	51	20	31
Cnot2	77	28	49
Cnot1	31	4	27
Tada3	69	16	53
Cnot7	115	56	59
Fus	444	256	188
Cnot6	54	9	45
Cnot4	84	11	73
Fuz	14	7	7
Tada1	74	53	21
Pxylp1	15	12	3
Cnot8	69	38	31
Ppp1r15b	18	12	6
Ppp1r15a	42	24	18
Zc3h4	10	0	10
Sigmar1	33	26	7
Hibadh	39	37	2
Zc3h3	26	2	24
Zc3h8	21	1	20
Zc3h6	30	0	30
Rapgefl1	12	0	12
Hist2h3c2	5	5	0
Slc35b1	138	93	45
Cdc73	25	18	7
Hist2h3c1	8	8	0
Slc35b4	11	7	4
Cdc5l	176	11	165
Slc35b3	5	2	3
Slc35b2	41	26	15
Oard1	97	76	21
Spg20	16	11	5
Grasp	7	4	3
Spg21	113	97	16
Ppp1r16b	8	0	8
Eif5b	280	0	280
Eif5a	1042	959	83
Upp1	2	2	0
Upp2	20	18	2
Ppp1r16a	35	22	13
Erc1	56	19	37
Slc35a5	6	3	3
Ptbp3	45	4	41
Nagpa	5	2	3
Erc2	32	0	32
Ptbp2	172	94	78
Coasy	42	26	16
Sh3gl3	38	35	3
Slc35a4	32	16	16
Ksr1	2	0	2
Vbp1	229	202	27
Slc35a3	2	0	2
Slc35a2	34	21	13
Slc35a1	43	21	22
Eif4h	360	320	40
Ksr2	7	2	5
Eif4b	161	53	108
Eif4e	182	129	53
Epha3	76	9	67
Epha4	309	16	293
Epha5	324	301	23
Epha7	25	5	20
Gm27042	4	0	4
Triap1	84	78	6
Sh3gl1	66	47	19
Sypl2	4	2	2
Dtnbp1	51	17	34
Sh3gl2	43	22	21
Fxn	60	56	4
Eif3m	326	299	27
Eif3i	406	302	104
Eif3l	267	192	75
Eif3k	669	628	41
Eif3f	945	824	121
Immt	131	32	99
Eif3e	553	400	153
Eif3h	831	768	63
Eif3g	296	238	58
Ephb1	43	7	36
Eif3b	110	62	48
Cbln4	2	1	1
Ephb2	41	6	35
Eif3a	288	9	279
Cbln1	6	2	4
Ephb3	3	0	3
Fyb	12	0	12
Eif3d	219	149	70
Cbln2	5	3	2
Eif3c	304	44	260
Ahcyl2	38	37	1
Ephb6	5	2	3
Ahcyl1	48	7	41
Slitrk5	13	1	12
Slitrk3	14	5	9
Pantr1	537	471	66
Pnrc2	95	81	14
Slitrk4	12	1	11
Pnrc1	84	73	11
Slitrk1	5	5	0
Fyn	112	34	78
Eif2s2	358	95	263
Slitrk2	7	1	6
Eif2s1	132	113	19
Cdc45	27	3	24
Shcbp1	25	18	7
Cdc42	572	318	254
Mroh1	8	1	7
Wasf3	15	0	15
Wasf2	42	0	42
Wasf1	89	33	56
Rbbp5	9	4	5
Rbbp4	177	84	93
Rbbp7	131	100	31
Eif2d	43	23	20
Rbbp6	164	153	11
Rbbp9	22	12	10
Rbbp8	29	4	25
Spg11	4	1	3
Eif2a	118	64	54
Nlgn2	45	0	45
Nlgn1	31	3	28
Nlgn3	29	1	28
Prc1	91	42	49
Carhsp1	170	113	57
Slc35f5	10	1	9
Slc35f4	3	1	2
Slc35f2	3	1	2
Lace1	3	0	3
Atp5c1	626	534	92
Slc35f6	8	6	2
Nhlrc1	6	6	0
Cyb5rl	1	1	0
Nhlrc2	12	0	12
Cbll1	28	6	22
Slc35f1	30	0	30
Eif1b	707	668	39
Eif1a	52	35	17
Herpud1	26	21	5
Gm10269	787	785	2
Uqcrfs1	349	332	17
Uprt	1	1	0
Nhlrc3	8	8	0
Hexim1	16	16	0
Hexim2	7	5	2
Cdc27	29	0	29
Preb	60	32	28
Cdc26	198	171	27
Hspa14	90	58	32
Hspa13	29	17	12
Cdc23	73	35	38
Herpud2	22	14	8
Ovol2	1	0	1
Cdc20	131	111	20
Slc35e4	13	11	2
Cdc40	45	9	36
Slc35e3	10	0	10
Slc35e2	6	0	6
Rraga	111	111	0
Slc35e1	3	0	3
Prcc	36	22	14
Rragb	5	0	5
Rragc	32	23	9
Imp3	177	177	0
Rragd	22	18	4
Vdac2	286	255	31
Prcp	23	21	2
Vdac3	230	217	13
Imp4	47	34	13
Vdac1	387	337	50
Zfpm1	5	0	5
Zfpm2	6	2	4
Mccc1	30	6	24
A330069E16Rik	6	3	3
Mccc2	15	7	8
Cdc37	184	122	62
Mturn	49	24	25
Gmcl1	71	55	16
Cdc34	22	17	5
Nr6a1	3	0	3
Gpalpp1	18	5	13
Lacc1	1	1	0
Grin2a	1	1	0
Slc35d1	2	0	2
Slc22a5	4	1	3
Aldh6a1	6	2	4
Agfg1	39	3	36
Agfg2	25	9	16
Gt(ROSA)26Sor	42	29	13
Eri1	22	22	0
Umad1	25	19	6
Eri3	164	47	117
Eri2	17	1	16
Agtr1a	1	1	0
Ubac2	48	25	23
Knop1	76	10	66
Ubac1	81	47	34
Elavl4	273	127	146
Elavl2	264	100	164
Cdan1	8	0	8
Elavl3	711	109	602
Mtus2	25	19	6
Pag1	12	6	6
Elavl1	129	116	13
Mtus1	13	1	12
Nhlh2	33	17	16
Dguok	68	51	17
Slc35c2	33	6	27
Slc35c1	3	1	2
Nipsnap1	154	113	41
Atp5f1	885	3	882
Comtd1	27	20	7
Nhlh1	4	1	3
Eaf1	8	4	4
Pitpnm2	6	0	6
Eaf2	1	0	1
Coro7	18	4	14
Gm10273	234	232	2
Prep	19	9	10
Pitpnm1	8	1	7
Tmem55b	100	61	39
Stag2	46	1	45
Tmem55a	14	11	3
Stag1	52	30	22
Zrsr2	89	30	59
Zrsr1	5	5	0
Siah2	16	15	1
Cdc16	112	66	46
Paf1	37	9	28
Rgl3	1	1	0
Rgl1	28	22	6
Rgl2	30	9	21
Grin2b	147	0	147
Tmpo	265	177	88
Nuak2	8	3	5
Nuak1	51	0	51
Mdfic	1	1	0
Mia3	24	2	22
Shoc2	36	2	34
Rgmb	16	13	3
Ooep	5	5	0
Rgma	34	27	7
Prmt5	75	50	25
Prmt6	34	34	0
Prmt7	55	34	21
Prmt8	17	4	13
Prmt1	748	658	90
Prmt2	180	126	54
Prmt3	39	20	19
Akap7	17	7	10
Akap8	57	6	51
Akap5	7	2	5
Akap6	28	0	28
Pald1	3	0	3
Akap1	15	9	6
Akap9	408	81	327
Gaa	15	5	10
Fancd2os	1	1	0
Gak	20	0	20
Gal	4	4	0
Tshz2	19	1	18
Gan	23	1	22
Tshz1	31	0	31
Tshz3	18	0	18
Prpf4b	101	71	30
Hopxos	1	1	0
Gprc5b	12	7	5
Tppp3	9	7	2
Zcwpw1	15	6	9
Gba	9	2	7
Strap	259	222	37
Hspa1b	1	1	0
Stab1	1	0	1
Atp5a1	704	560	144
Hspa1a	96	94	2
Tomm5	156	156	0
Miat	127	2	125
Dohh	100	82	18
Aldoc	139	103	36
Erp29	221	207	14
Clic1	142	127	15
Aldoa	195	167	28
Tomm7	215	189	26
Mycbp	27	24	3
Pak1	160	63	97
Clic4	58	14	44
Strbp	144	29	115
Atrnl1	8	0	8
Pak7	63	24	39
Fibcd1	3	1	2
Pak6	33	10	23
Cep170b	36	34	2
Pak3	113	5	108
Pak2	133	13	120
C130060C02Rik	2	1	1
Pak4	35	0	35
Ccdc88a	357	1	356
Il11ra1	6	6	0
Ccdc88c	4	0	4
Gca	6	3	3
R3hcc1	58	41	17
Mib2	18	0	18
Stac2	2	0	2
Gcg	1	0	1
Tmem59l	39	33	6
Rgag4	5	5	0
Slc35g1	1	0	1
Mpzl1	73	56	17
Gck	9	1	8
Mib1	14	0	14
Nle1	22	10	12
Mpzl3	2	2	0
Rgp1	6	0	6
Tgfb1i1	6	3	3
Gm2885	3	1	2
Stac3	2	0	2
Erp44	32	15	17
Stap2	1	0	1
Nrip1	78	26	52
Wwc2	9	5	4
Wwc1	30	1	29
Pcnxl2	9	7	2
Suds3	110	0	110
Asic1	20	7	13
Sec22c	12	2	10
Pcnxl3	18	1	17
Sec22b	64	64	0
Ermn	6	5	1
Asic2	4	1	3
Sec22a	48	30	18
Clgn	7	0	7
Rgs4	16	7	9
Pitpnc1	45	0	45
Rgs2	78	64	14
Rgs3	34	4	30
RP23-36D15.6	1	0	1
Slc8a1	2	0	2
Rgs8	3	0	3
Slc8a2	7	0	7
Rgs9	2	0	2
Rgs6	8	4	4
Rgs7	15	4	11
Sdcbp	107	44	63
Syncrip	161	0	161
Slc8a3	1	0	1
Stt3a	25	10	15
Prkx	54	21	33
Xiap	17	1	16
Stt3b	39	6	33
Ilvbl	26	18	8
Fuom	6	5	1
Mid1	13	0	13
Mid2	1	0	1
Gem	11	7	4
Sec23b	26	4	22
Sec23a	52	21	31
Dok1	2	1	1
Ern1	2	0	2
Rxrb	44	20	24
Rxra	3	0	3
Pla2g16	10	9	1
Tmx4	65	29	36
Pla2g15	11	9	2
Tmx3	27	15	12
Dok4	19	7	12
Tmx2	30	0	30
Dok5	138	110	28
Tmx1	89	72	17
Dok6	19	2	17
Dok7	4	2	2
Sirt3	27	12	15
Sirt2	152	129	23
Sirt1	11	1	10
Manea	12	3	9
Mzf1	5	3	2
Rxrg	3	3	0
Sirt7	47	23	24
Sirt6	21	11	10
Sirt5	19	11	8
Slc8b1	1	1	0
Sirt4	18	11	7
Taf1d	67	38	29
Prnp	75	1	74
Podxl	3	2	1
Taf1a	7	0	7
Taf1c	6	3	3
Taf1b	24	11	13
Anapc5	400	261	139
Dolk	21	21	0
Anapc4	54	21	33
Anapc1	25	1	24
Grsf1	50	18	32
Anapc2	42	18	24
Clk1	110	44	66
Clk2	14	1	13
Clk3	55	30	25
Tgfb1	1	1	0
Clk4	83	39	44
Fut8	16	6	10
Tgfb2	34	17	17
Qdpr	55	48	7
Mamdc4	1	0	1
Tgfb3	8	2	6
Ptch2	2	0	2
Hspb6	2	0	2
Fut9	57	14	43
Ptch1	7	6	1
Anapc7	49	35	14
Elmo2	26	1	25
Elmo1	58	6	52
Rras2	29	21	8
Hspb3	2	2	0
Ggt5	2	0	2
Midn	149	4	145
Ggt7	22	9	13
Sccpdh	55	41	14
Vta1	141	127	14
Ggh	24	24	0
Zfp882	4	0	4
Sirpa	10	8	2
Pgpep1	50	33	17
Hspa8	3697	2862	835
Pan2	10	0	10
Hspa9	140	83	57
Pan3	18	14	4
Hspa4	102	25	77
Hspa5	274	168	106
Fblim1	11	2	9
Palm	134	24	110
Rfxank	7	4	3
Hspa2	2	2	0
Epb41l4a	4	0	4
Prr7	119	69	50
Lats1	9	0	9
Mthfd1l	4	2	2
Lats2	3	0	3
Prr5	9	4	5
Sult2b1	1	1	0
Prr3	72	50	22
Aff4	97	7	90
Aff3	28	0	28
Aff2	17	8	9
Ghr	2	0	2
Taf15	86	44	42
Vcan	40	0	40
Tbl1xr1	27	2	25
Taf11	94	65	29
Taf10	101	99	2
Taf13	85	74	11
Taf12	61	52	9
Mtfr1l	98	46	52
Neto2	22	0	22
Eapp	91	48	43
Strn3	70	41	29
Hspd1	318	86	232
Strn4	111	58	53
Paox	8	4	4
Hibch	16	12	4
Stam2	29	10	19
Mthfd2l	85	66	19
Neto1	6	1	5
Palld	14	3	11
Chmp3	37	11	26
Chmp5	202	182	20
Chmp7	92	70	22
Chmp6	56	49	7
Scpep1	11	6	5
Gk5	1	1	0
Palm3	4	0	4
Ctps2	31	20	11
Siah1b	19	14	5
Siah1a	71	59	12
Gm5093	793	777	16
Prph	2	2	0
Cyb5r4	57	20	37
Cyb5r3	107	76	31
Specc1l	28	0	28
Cyb5r1	7	2	5
Aldh2	53	48	5
Miip	53	16	37
Palmd	28	14	14
Tmem50a	178	122	56
Clmn	2	0	2
Tmem50b	23	6	17
Clmp	179	81	98
Rell2	28	16	12
Zfpl1	14	0	14
Rell1	13	7	6
2700012I20Rik	1	1	0
Sec24d	1	0	1
Phldb2	1	0	1
Sec24c	21	1	20
Igfbp3	16	9	7
Ptcd2	46	31	15
Sec24b	14	0	14
Fam171a2	96	44	52
Igfbp2	276	263	13
Ptcd1	21	15	6
Sec24a	31	1	30
Fam171a1	4	0	4
Igfbp5	12	1	11
Ptcd3	26	10	16
Igfbp4	38	31	7
Eif2b3	41	25	16
Mctp1	5	0	5
Eif2b2	55	44	11
Eif2b5	42	24	18
Eif2b4	51	28	23
Hcrtr2	4	4	0
Meis1	12	4	8
Pttg1	15	13	2
