"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nsg2",3.22381940131349e-12,0.330060009436609,0.973,0.877,9.02604955979751e-08,"1","Nsg2"
"Tcf4",6.8877866045107e-12,0.345336829036346,0.993,0.907,1.92844249353091e-07,"1","Tcf4"
"Pik3r1",9.26759764112244e-12,0.51801222305772,0.611,0.369,2.59474198756146e-07,"1","Pik3r1"
"Rasgef1b",1.05621029888809e-11,0.359306548150532,0.443,0.208,2.95717759482687e-07,"1","Rasgef1b"
"Wwc1",1.21444364012371e-11,0.352230136719605,0.336,0.136,3.40019930361836e-07,"1","Wwc1"
"Pou3f11",2.34660615256324e-11,0.354696651181033,0.664,0.388,6.57002790594655e-07,"1","Pou3f1"
"Nfasc",2.89654563023165e-11,0.342516974296517,0.45,0.227,8.10974845552258e-07,"1","Nfasc"
"Celf21",3.1961093579965e-11,0.318148743279014,0.98,0.926,8.94846698051861e-07,"1","Celf2"
"Trim2",3.32314575082452e-11,0.34651110780062,0.893,0.779,9.3041434731585e-07,"1","Trim2"
"Dpy19l1",5.28451912405741e-11,0.316009585619651,0.376,0.167,1.47955966435359e-06,"1","Dpy19l1"
"Insm1",1.19285918520852e-10,0.318420213722664,0.49,0.259,3.33976714674682e-06,"1","Insm1"
"Rab3a1",1.20406039068997e-10,0.309787069951613,0.953,0.782,3.37112828185377e-06,"1","Rab3a"
"Bhlhe221",1.76294048839933e-10,0.388201438785477,0.591,0.344,4.93588077942044e-06,"1","Bhlhe22"
"Rbfox2",3.27681503405962e-10,0.309626552852161,0.913,0.806,9.17442673236011e-06,"1","Rbfox2"
"Edil3",5.14075391799877e-10,0.310842817803624,0.383,0.179,1.4393082819613e-05,"1","Edil3"
"Cul1",5.56598576988862e-10,0.380511790528392,0.671,0.498,1.55836469585341e-05,"1","Cul1"
"Slf1",5.57361293513496e-10,0.598543974184144,0.537,0.354,1.56050014957909e-05,"1","Slf1"
"Gsk3b",5.85151152833071e-10,0.279780662384785,0.953,0.926,1.63830619770203e-05,"1","Gsk3b"
"Ttc3",8.33465264665717e-10,0.253327077023455,1,0.979,2.33353604801107e-05,"1","Ttc3"
"Gm16152",9.11247766848796e-10,0.283837743178043,0.342,0.151,2.55131149762326e-05,"1","Gm16152"
"Kif21a",2.14461781629909e-09,0.314669989028208,0.805,0.64,6.0045009620742e-05,"1","Kif21a"
"Bcl7a",2.17871896098477e-09,0.335080462292349,0.765,0.606,6.09997734696516e-05,"1","Bcl7a"
"Mn1",3.5209685611782e-09,0.388476984549766,0.53,0.329,9.85800777758673e-05,"1","Mn1"
"Podxl2",4.68018092782017e-09,0.30234059848049,0.933,0.829,0.000131035705617109,"1","Podxl2"
"Gng3",4.99816837280297e-09,0.345552189565238,0.812,0.654,0.000139938718101738,"1","Gng3"
"Fam171b",5.89382061622238e-09,0.412473700968222,0.544,0.364,0.000165015189612994,"1","Fam171b"
"6330403K07Rik",5.90860097726479e-09,0.333007443529773,0.973,0.926,0.00016542901016146,"1","6330403K07Rik"
"Ddah2",6.34129058788632e-09,0.275050102636453,0.946,0.825,0.000177543453879641,"1","Ddah2"
"Scg5",6.96121675155599e-09,0.300769890864279,0.819,0.644,0.000194900146610065,"1","Scg5"
"Cxadr",7.99152243084542e-09,0.30978776160415,0.631,0.433,0.00022374664501881,"1","Cxadr"
"Cirbp",8.53362871587093e-09,0.279146674909749,0.953,0.892,0.000238924536786954,"1","Cirbp"
"Nuak1",1.15849129185001e-08,0.284096031561738,0.49,0.282,0.000324354391892165,"1","Nuak1"
"Fam107b",1.68662354948038e-08,0.307071617919822,0.456,0.261,0.000472220861383516,"1","Fam107b"
"Lrrc16b",3.27896986012391e-08,0.254541455218243,0.376,0.191,0.000918045981437491,"1","Lrrc16b"
"Setbp1",3.69188719576553e-08,0.266731842306038,0.503,0.315,0.00103365457707043,"1","Setbp1"
"Tmem151b",3.898140094958e-08,0.30263131669689,0.591,0.404,0.00109140126378634,"1","Tmem151b"
"Pcdh9",3.94042219737486e-08,0.312415827190426,0.51,0.306,0.00110323940682101,"1","Pcdh9"
"Ppp2r1b",4.50153317039133e-08,0.290522928884606,0.309,0.149,0.00126033925704617,"1","Ppp2r1b"
"Ldhb",5.05765021874883e-08,0.252088282142297,0.913,0.851,0.0014160409082453,"1","Ldhb"
"Rbfox3",5.46979181294782e-08,0.299121751577477,0.49,0.291,0.00153143231178913,"1","Rbfox3"
"Nkain3",5.63931386268249e-08,0.326870404700824,0.43,0.243,0.00157889509527384,"1","Nkain3"
"Eif4a2",6.20576251548989e-08,0.253660680675506,0.953,0.871,0.00173748938908686,"1","Eif4a2"
"Csnk1e",7.05002898237219e-08,0.275568008204498,0.879,0.793,0.00197386711448457,"1","Csnk1e"
"Rnf182",1.09224574829376e-07,0.301864678066253,0.55,0.365,0.00305806964607286,"1","Rnf182"
"Zc2hc1a",1.1515687370134e-07,0.305876620126273,0.664,0.523,0.00322416214989012,"1","Zc2hc1a"
"Mdga1",1.23395393428948e-07,0.31618836381739,0.45,0.259,0.00345482422522368,"1","Mdga1"
"Cdkn1b",1.39342882288242e-07,0.284898932608244,0.483,0.305,0.00390132201830619,"1","Cdkn1b"
"Kdm1a",1.453873177229e-07,0.286762642326566,0.671,0.513,0.00407055412160575,"1","Kdm1a"
"Trak1",1.85772742438036e-07,0.290240728444191,0.537,0.357,0.00520126524278015,"1","Trak1"
"Chl1",1.97264072901693e-07,0.277385744898469,0.597,0.379,0.0055229995131016,"1","Chl1"
"Dpysl51",2.01332833776686e-07,0.291981976623614,0.805,0.674,0.00563691668007965,"1","Dpysl5"
"Plpp1",2.1161353137528e-07,0.268222263008927,0.262,0.121,0.0059247556514451,"1","Plpp1"
"Lrpap1",2.77454981876008e-07,0.351769975918905,0.584,0.422,0.00776818458256446,"1","Lrpap1"
"Kmt2e",3.30371334104189e-07,0.250604686812673,0.846,0.779,0.00924973661224909,"1","Kmt2e"
"Pgap1",3.35923752539098e-07,0.284730589230965,0.403,0.237,0.00940519322358965,"1","Pgap1"
"Snn",3.49726769118966e-07,0.302956623483285,0.725,0.595,0.00979165008179282,"1","Snn"
"Cyth2",3.50272198974243e-07,0.283760081582997,0.872,0.772,0.00980692102688087,"1","Cyth2"
"1700025G04Rik",3.83318208764581e-07,0.408164170427747,0.584,0.443,0.0107321432089907,"1","1700025G04Rik"
"Emx1",4.44084702562368e-07,0.26927810855767,0.497,0.31,0.0124334835023412,"1","Emx1"
"Nedd4l",5.57404339187793e-07,0.31218645238406,0.597,0.442,0.0156062066885798,"1","Nedd4l"
"Zfp4621",7.71541422387306e-07,0.314693762297416,0.644,0.475,0.0216016167439998,"1","Zfp462"
"Sbk1",9.0648296156346e-07,0.312170844293897,0.765,0.662,0.0253797099578538,"1","Sbk1"
"Ccl27a",9.10281536180099e-07,0.271195616493439,0.752,0.635,0.0254860624499704,"1","Ccl27a"
"Mycl",1.00176757404388e-06,0.32867669687494,0.523,0.37,0.0280474885380805,"1","Mycl"
"Cited2",1.16467200192798e-06,0.264063637846587,0.698,0.536,0.0326084867099795,"1","Cited2"
"Elavl2",1.62159842423839e-06,0.28669005777288,0.779,0.675,0.0454015126818263,"1","Elavl2"
"Nfix1",1.64301988775035e-06,0.353694907545717,0.852,0.727,0.0460012708172343,"1","Nfix"
"Ctxn11",1.7609079278253e-06,0.283967499988434,0.899,0.764,0.0493019001632526,"1","Ctxn1"
"Bicd1",1.82935466752196e-06,0.335205041933492,0.537,0.402,0.05121827198128,"1","Bicd1"
"Sorbs2",2.0020176454472e-06,0.308679776048019,0.477,0.312,0.0560524900372308,"1","Sorbs2"
"Sept3",2.00514755503555e-06,0.255312469159182,0.953,0.881,0.0561401212458854,"1","Sept3"
"Ptprs",2.23267828586889e-06,0.253665513160462,0.826,0.727,0.0625105266477572,"1","Ptprs"
"Ppfia2",2.89417135317284e-06,0.287028967213914,0.416,0.263,0.0810310095461331,"1","Ppfia2"
"St8sia2",3.56942524047042e-06,0.289317888015216,0.577,0.433,0.0999367678826909,"1","St8sia2"
"Jph41",3.79074017954057e-06,0.255256133630744,0.591,0.41,0.106133143546777,"1","Jph4"
"Atp6v0e",4.35916888949971e-06,0.265776092308609,0.691,0.573,0.122048010568213,"1","Atp6v0e"
"BC051226",6.40660471620151e-06,0.255405063314449,0.403,0.256,0.17937211884421,"1","BC051226"
"Mex3a",7.57679587198366e-06,0.254024930477273,0.718,0.624,0.212135130823799,"1","Mex3a"
"Klhdc2",7.80843469134704e-06,0.259142538909677,0.785,0.72,0.218620554488334,"1","Klhdc2"
"Negr1",9.17937123426431e-06,0.321615411481428,0.45,0.286,0.257004035816932,"1","Negr1"
"Znrf2",1.20404514162685e-05,0.259366108131391,0.362,0.226,0.337108558752685,"1","Znrf2"
"Lrp8",2.8770320585135e-05,0.306652434383981,0.544,0.416,0.805511435742609,"1","Lrp8"
"Zcchc18",3.18267135516056e-05,0.284084491989247,0.698,0.617,0.891084326017853,"1","Zcchc18"
"Cplx2",3.9432515006804e-05,0.272464472174962,0.483,0.346,1,"1","Cplx2"
"Tenm4",4.07175237948964e-05,0.264271505784224,0.483,0.345,1,"1","Tenm4"
"Efnb2",4.53367461664024e-05,0.270862462410288,0.483,0.342,1,"1","Efnb2"
"Kcnk2",6.2167004565982e-05,0.266022732321991,0.584,0.439,1,"1","Kcnk2"
"Lsamp",9.23852399634339e-05,0.379669965734964,0.336,0.218,1,"1","Lsamp"
"Nr2f2",0.000106922860068688,0.292103580257704,0.315,0.192,1,"1","Nr2f2"
"Phf20l1",0.000287522574260606,0.255256200671962,0.497,0.402,1,"1","Phf20l1"
"Rprm",0.000657223382153012,0.299524779077525,0.49,0.368,1,"1","Rprm"
"Eif1b",0.000924868619793108,0.296520199300169,0.899,0.913,1,"1","Eif1b"
"Ppp1r14c1",0.00276248083893871,0.377271976337683,0.268,0.184,1,"1","Ppp1r14c"
"Nrp2",0.00405535067877412,0.283793797223075,0.302,0.204,1,"1","Nrp2"
"Gad2",1.29937208363714e-57,1.16671538798849,0.875,0.267,3.63798195976726e-53,"2","Gad2"
"Zfhx3",4.13844249725428e-54,0.805715160696633,0.41,0.035,1.15868113038125e-49,"2","Zfhx3"
"Isl1",2.88035769763883e-51,1.18075389339421,0.34,0.02,8.0644254818492e-47,"2","Isl1"
"Syt6",2.18297005253342e-44,0.657598032109859,0.347,0.031,6.11187955308308e-40,"2","Syt6"
"Meis21",1.66089522609454e-40,1.05871149817572,0.965,0.724,4.65017445401948e-36,"2","Meis2"
"Dlx6os1",2.63708412827427e-38,0.979606520915424,0.701,0.21,7.38330814234231e-34,"2","Dlx6os1"
"Islr2",5.31783394247956e-37,0.938601684023699,0.882,0.443,1.48888714721543e-32,"2","Islr2"
"Nrxn3",6.769348358554e-35,0.728110509431288,0.854,0.298,1.89528215342795e-30,"2","Nrxn3"
"Zfp503",2.00858212872381e-34,0.729376057485627,0.292,0.031,5.62362824400093e-30,"2","Zfp503"
"Nnat",7.12016905628981e-34,0.894337041259922,1,0.982,1.99350493238002e-29,"2","Nnat"
"Sp9",7.30704098077003e-34,0.709425338564407,0.549,0.13,2.04582533379599e-29,"2","Sp9"
"Foxp2",9.81868221475601e-33,1.018939231192,0.438,0.097,2.74903464648739e-28,"2","Foxp2"
"Dlx5",6.30256044408687e-32,0.700131665854785,0.59,0.163,1.76459087313544e-27,"2","Dlx5"
"Bcl11b",1.54852622813904e-30,1.05918498645389,0.819,0.459,4.33556373354368e-26,"2","Bcl11b"
"Rbp1",1.96886954640893e-30,0.956190651754684,0.639,0.24,5.51244095603573e-26,"2","Rbp1"
"Pbx3",1.42512665113173e-28,0.92238695516611,0.424,0.101,3.99006959783862e-24,"2","Pbx3"
"Six3",1.30323313657414e-26,0.905710510463058,0.333,0.06,3.64879213578028e-22,"2","Six3"
"Mpped2",8.27803174342606e-24,1.16920109175684,0.875,0.723,2.31768332752443e-19,"2","Mpped2"
"Meg3",9.5476599390958e-24,0.762326481102789,0.965,0.79,2.67315382974804e-19,"2","Meg3"
"Tmsb101",7.97768070203579e-23,0.348710053612195,1,0.999,2.23359104295598e-18,"2","Tmsb10"
"Tubb31",3.54105769276654e-21,0.410166323220999,1,0.968,9.91425332820777e-17,"2","Tubb3"
"Ftl1",3.5631425065e-21,0.260762598938291,1,1,9.97608638969871e-17,"2","Ftl1"
"Pid1",4.89061711981921e-20,0.646702959696686,0.528,0.211,1.36927498120698e-15,"2","Pid1"
"H3f3a",2.46447902659276e-19,0.277098207115527,1,0.999,6.9000483786544e-15,"2","H3f3a"
"Rnd3",5.63127423272028e-19,0.556333566522653,0.5,0.201,1.57664415967702e-14,"2","Rnd3"
"Gad1",1.08721754132679e-18,0.472681356116588,0.41,0.124,3.04399167220676e-14,"2","Gad1"
"Meis1",9.38718683420375e-18,0.42730943524031,0.292,0.072,2.62822456984037e-13,"2","Meis1"
"Dlx1",7.72702205790201e-17,0.571471016172579,0.542,0.222,2.1634116357714e-12,"2","Dlx1"
"Hist3h2ba",8.7479852924236e-17,0.543481262697648,0.965,0.946,2.44926092217276e-12,"2","Hist3h2ba"
"Dlx2",5.64718048574529e-16,0.4886164024281,0.576,0.243,1.58109759239897e-11,"2","Dlx2"
"Actg1",6.52725920708104e-15,0.30312138499712,1,1,1.82750203279855e-10,"2","Actg1"
"Slc32a1",1.64266631754325e-14,0.357510653223377,0.382,0.126,4.59913715585761e-10,"2","Slc32a1"
"Carhsp1",2.62512585738665e-13,0.558788937678114,0.708,0.547,7.34982737551114e-09,"2","Carhsp1"
"Snrpn",1.3026975906794e-12,0.42249039575206,0.875,0.788,3.64729271438419e-08,"2","Snrpn"
"Rgs2",2.09296868041433e-12,0.682923651085508,0.514,0.291,5.85989371142405e-08,"2","Rgs2"
"H2afy2",3.17774527475966e-12,0.364379623728568,0.882,0.796,8.8970512202721e-08,"2","H2afy2"
"Hnrnpa1",3.70556043295868e-12,0.266817899408764,0.993,0.983,1.03748281001977e-07,"2","Hnrnpa1"
"Gstm7",1.14372496655861e-11,0.492394940773961,0.528,0.324,3.20220116137081e-07,"2","Gstm7"
"Malat1",2.88632944754316e-11,0.294393585843393,1,0.999,8.08114518723135e-07,"2","Malat1"
"Hmgb3",9.10013944647558e-11,0.291842448711688,0.931,0.888,2.54785704222423e-06,"2","Hmgb3"
"Id4",4.16715746330618e-10,0.469341728370459,0.375,0.178,1.16672074657646e-05,"2","Id4"
"Phlda1",2.13366190334768e-09,0.492596218663342,0.382,0.192,5.97382659699283e-05,"2","Phlda1"
"Gnai2",7.1189151160886e-09,0.340875985313133,0.757,0.638,0.000199315385420249,"2","Gnai2"
"Ube2e3",7.29071048817062e-09,0.321844516252997,0.84,0.814,0.000204125312247801,"2","Ube2e3"
"Pou3f4",2.5395521433967e-08,0.462900576596294,0.347,0.179,0.000711023809108209,"2","Pou3f4"
"Foxp1",2.75274162998689e-08,1.18877757880198,0.5,0.392,0.000770712601563729,"2","Foxp1"
"Nedd4",2.89604748790962e-08,0.331994019674598,0.833,0.748,0.000810835375664936,"2","Nedd4"
"Stmn41",4.21436999863737e-08,0.392582355186288,0.903,0.808,0.00117993931221849,"2","Stmn4"
"Khdrbs1",6.07941750089029e-08,0.32014043487086,0.847,0.84,0.00170211531189926,"2","Khdrbs1"
"Tpgs2",9.94691925098926e-08,0.4134448812233,0.576,0.437,0.00278493845189197,"2","Tpgs2"
"Nudt4",1.01482740585857e-07,0.553821032260432,0.521,0.387,0.00284131377092283,"2","Nudt4"
"Pbx1",1.25033373051554e-07,0.378149479489666,0.91,0.887,0.00350068437869742,"2","Pbx1"
"Epha4",1.39665123161151e-07,0.482603651302424,0.708,0.605,0.00391034411826591,"2","Epha4"
"Hist1h2bc",1.68218791394771e-07,0.508671476394093,0.701,0.566,0.00470978972147079,"2","Hist1h2bc"
"Arx",1.91670139834576e-07,0.381360474264086,0.528,0.321,0.00536638057508846,"2","Arx"
"Wbp1",1.92563081782295e-07,0.324875905520658,0.722,0.605,0.00539138116374069,"2","Wbp1"
"Tmem176b",5.13438476271504e-07,0.361480089737335,0.354,0.197,0.0143752504586496,"2","Tmem176b"
"Sox2",1.42026618012064e-06,0.456415086055248,0.549,0.384,0.0397646125110178,"2","Sox2"
"Enox1",2.23550209336217e-06,0.317341658527881,0.271,0.14,0.0625895876099539,"2","Enox1"
"Lmo41",2.56701870873118e-06,0.521866797507002,0.715,0.658,0.0718713898070555,"2","Lmo4"
"Evl",5.97652418657831e-06,0.30038887335658,0.771,0.745,0.16733072417582,"2","Evl"
"Pfn2",1.00425159111158e-05,0.315256256350367,0.896,0.907,0.281170360479421,"2","Pfn2"
"Chd3",1.38878870314309e-05,0.308786934617156,0.91,0.914,0.388833061106003,"2","Chd3"
"Hist1h1c",3.78099882018562e-05,0.469899087086645,0.576,0.51,1,"2","Hist1h1c"
"Btg1",6.69184588664717e-05,0.274077290815361,0.722,0.659,1,"2","Btg1"
"Prelid1",0.000181357678962083,0.26245700783904,0.778,0.729,1,"2","Prelid1"
"Vta1",0.000332807527445859,0.26867370481921,0.59,0.548,1,"2","Vta1"
"Gm10116",0.00109302154178231,0.342278022467148,0.451,0.342,1,"2","Gm10116"
"Tiam2",0.00306274105190087,0.357350024253387,0.312,0.242,1,"2","Tiam2"
"Gucy1a31",0.00407120739476365,0.572211514685871,0.306,0.224,1,"2","Gucy1a3"
"Dtnbp1",0.00521326812652561,0.256124428758249,0.403,0.35,1,"2","Dtnbp1"
"Nradd",0.00606453463151774,0.269229134093461,0.264,0.195,1,"2","Nradd"
"Crym",8.30492925213901e-77,1.52435880836793,0.648,0.076,2.32521409201388e-72,"3","Crym"
"Slit3",3.19415386230705e-66,0.60065427366122,0.461,0.028,8.94299198368728e-62,"3","Slit3"
"Opcml1",6.93306117623635e-57,1.35013806885499,0.844,0.241,1.94111846812265e-52,"3","Opcml"
"Fezf2",1.60829664970606e-55,1.02393200201771,0.836,0.212,4.50290895984704e-51,"3","Fezf2"
"Camk2b1",8.5442921352338e-55,0.776329190210289,0.859,0.221,2.39223091202276e-50,"3","Camk2b"
"Kcnk1",1.35135620906316e-47,0.352544350501392,0.398,0.034,3.78352711413504e-43,"3","Kcnk1"
"Lmo7",2.26748292594102e-47,0.571644524117585,0.523,0.076,6.34849869604967e-43,"3","Lmo7"
"Nrp21",5.5343709987583e-47,1.26038745223581,0.672,0.158,1.54951319223235e-42,"3","Nrp2"
"Chst8",5.65862681631473e-46,0.328202898712521,0.289,0.013,1.5843023360318e-41,"3","Chst8"
"Islr21",2.01557362763619e-45,0.937217816760403,0.992,0.436,5.64320304265581e-41,"3","Islr2"
"Sh3gl2",5.73831465487377e-45,0.670780335170804,0.711,0.169,1.60661333707156e-40,"3","Sh3gl2"
"Slc16a2",7.67860701514264e-44,0.747778482546724,0.688,0.175,2.14985639209964e-39,"3","Slc16a2"
"Gap431",7.34467457813027e-43,0.931976832184434,0.961,0.617,2.05636198838491e-38,"3","Gap43"
"Cnih3",6.45752269604284e-42,0.355303615083198,0.422,0.051,1.80797720443807e-37,"3","Cnih3"
"Prkce1",5.8543182993789e-41,0.615590435407086,0.789,0.23,1.63909203746011e-36,"3","Prkce"
"Cacna1e",7.37493555183175e-40,0.436427852596184,0.492,0.077,2.06483445580185e-35,"3","Cacna1e"
"Xpr11",7.90054733858022e-39,0.819409461354121,0.898,0.399,2.21199524385569e-34,"3","Xpr1"
"Lhx9",3.9248663241747e-38,0.330518558100199,0.32,0.028,1.09888407344243e-33,"3","Lhx9"
"Mndal",1.46436925602981e-37,0.2965079046352,0.266,0.016,4.09994104303226e-33,"3","Mndal"
"Nr4a3",3.72983609985391e-36,0.264337519592367,0.312,0.028,1.0442795112371e-31,"3","Nr4a3"
"Mapt1",5.58518778076043e-36,0.804210588660302,0.992,0.813,1.5637408748573e-31,"3","Mapt"
"Rgs4",1.28304563654179e-35,0.254979631098207,0.289,0.023,3.59227117318971e-31,"3","Rgs4"
"Ntrk3",8.22351341141649e-35,0.634553404197542,0.836,0.312,2.30241928492839e-30,"3","Ntrk3"
"9530059O14Rik",1.69004906402555e-34,0.278740304663822,0.352,0.04,4.73179936945872e-30,"3","9530059O14Rik"
"Lingo11",4.46742704453333e-33,0.504712140732019,0.602,0.147,1.25079022392844e-28,"3","Lingo1"
"Map1b1",9.58235042713384e-33,0.719071841203332,1,0.957,2.68286647258893e-28,"3","Map1b"
"Rtn1",8.27750649761064e-32,0.541498342479275,1,0.983,2.31753626920103e-27,"3","Rtn1"
"Grin2b1",8.42708109867666e-32,0.882932749727112,0.93,0.548,2.35941416600749e-27,"3","Grin2b"
"Gpr22",1.10103255846998e-31,0.307476017775898,0.344,0.044,3.08267095720424e-27,"3","Gpr22"
"Mgst31",1.76069423003023e-31,0.610985947583507,0.844,0.378,4.92959170523864e-27,"3","Mgst3"
"Plppr1",4.77511016412065e-31,0.532168204294868,0.711,0.244,1.3369353437505e-26,"3","Plppr1"
"Bend61",8.19472635946571e-31,0.467864798252626,0.516,0.113,2.29435948612321e-26,"3","Bend6"
"St6galnac5",2.25131678521143e-30,0.539218643067894,0.461,0.098,6.30323673523497e-26,"3","St6galnac5"
"Plppr4",2.67898023218741e-30,0.327193371815942,0.273,0.027,7.50060885407832e-26,"3","Plppr4"
"Fam177a",5.12451757304701e-30,0.59602930901695,0.93,0.484,1.4347624301017e-25,"3","Fam177a"
"Lrfn51",1.31157941787706e-29,0.562674389250975,0.555,0.138,3.6721600541722e-25,"3","Lrfn5"
"Thra1",1.33747470737437e-29,0.625654673404099,1,0.865,3.74466168570676e-25,"3","Thra"
"Hecw11",1.70061809420127e-28,0.480001231879187,0.766,0.257,4.76139054014471e-24,"3","Hecw1"
"A930011G23Rik",6.01865413819362e-28,0.417837382040035,0.5,0.113,1.68510278561145e-23,"3","A930011G23Rik"
"Hspa12a",1.10800896759219e-27,0.307778333066283,0.461,0.099,3.1022035074646e-23,"3","Hspa12a"
"Stmn21",1.42088211843769e-27,0.62766705895723,1,0.904,3.97818575520184e-23,"3","Stmn2"
"Ly6h1",1.86841717523863e-27,0.674981602513239,0.992,0.76,5.23119440723312e-23,"3","Ly6h"
"Atp2b1",3.49862295041563e-27,0.795904546902976,0.875,0.449,9.79544453657369e-23,"3","Atp2b1"
"Ank3",2.32700142201846e-26,0.563227958898701,0.945,0.561,6.51513858136728e-22,"3","Ank3"
"Sepw1",8.30194365239608e-26,0.436953771591091,0.984,0.983,2.32437818379785e-21,"3","Sepw1"
"Ralyl",1.19126427053468e-25,0.414816501496631,0.648,0.204,3.33530170464299e-21,"3","Ralyl"
"Lrrtm11",1.54384270212566e-25,0.401183037579642,0.461,0.108,4.32245079741141e-21,"3","Lrrtm1"
"Gabra2",2.58468548053687e-25,0.628700536552618,0.719,0.275,7.23660240840712e-21,"3","Gabra2"
"Baiap21",2.67044986835462e-25,0.418170060974967,0.508,0.13,7.47672554141926e-21,"3","Baiap2"
"Wbscr17",5.49818352842762e-25,0.458538556441291,0.578,0.174,1.53938142428917e-20,"3","Wbscr17"
"Lix1",7.08683060009176e-25,0.455765681668968,0.648,0.22,1.98417083141369e-20,"3","Lix1"
"Aig11",3.68879926017698e-24,0.425821612470273,0.711,0.251,1.03279001686435e-19,"3","Aig1"
"Selm",1.42822699672469e-23,0.402023727863545,0.43,0.107,3.99874994542979e-19,"3","Selm"
"Rnf1821",2.00484319681738e-23,0.591737951983917,0.758,0.342,5.6131599824493e-19,"3","Rnf182"
"Nrp11",2.05175824339758e-23,0.974336515302315,0.797,0.415,5.74451272986455e-19,"3","Nrp1"
"Edil31",3.12898734382934e-23,0.344877573564086,0.562,0.16,8.76053876525337e-19,"3","Edil3"
"Scn2a11",3.15139630752433e-23,0.405089426113826,0.5,0.137,8.8232793818066e-19,"3","Scn2a1"
"Itsn11",3.8170312254402e-23,0.492715095415919,0.852,0.391,1.06869240249875e-18,"3","Itsn1"
"Neurod62",3.99298322189629e-23,0.661139121138395,0.969,0.553,1.11795544246652e-18,"3","Neurod6"
"Camkv1",5.05623616581035e-23,0.391955470793361,0.43,0.103,1.41564500170358e-18,"3","Camkv"
"Nrxn11",5.2360385173586e-23,0.640458079364235,0.828,0.408,1.46598606409006e-18,"3","Nrxn1"
"Sncb1",5.80955782044767e-23,0.402820595237972,0.492,0.132,1.62655999856894e-18,"3","Sncb"
"Sparcl1",8.80583488293427e-23,0.440461077382231,0.359,0.075,2.46545765052394e-18,"3","Sparcl1"
"Fabp31",1.08028133056782e-22,0.365983699590739,0.594,0.188,3.02457166932379e-18,"3","Fabp3"
"Fabp5",1.36457272908953e-22,0.373442292664994,0.992,0.993,3.82053072690485e-18,"3","Fabp5"
"Fez2",2.6758950297203e-22,0.313062556379518,0.469,0.124,7.49197090421089e-18,"3","Fez2"
"Rac31",2.91340924562598e-22,0.588894422540745,0.867,0.512,8.15696320590362e-18,"3","Rac3"
"Bhlhe222",3.1330725030474e-22,0.536268275640691,0.766,0.326,8.7719763940321e-18,"3","Bhlhe22"
"B3galt2",3.87668473785994e-22,0.504714861322959,0.453,0.124,1.08539419290603e-17,"3","B3galt2"
"Ina",3.96594023511863e-22,0.606229382035103,0.93,0.642,1.11038394702851e-17,"3","Ina"
"Pcsk1n",4.48122382506519e-22,0.614280452066091,0.953,0.632,1.25465304654175e-17,"3","Pcsk1n"
"Map1lc3a",7.6458110362254e-22,0.457678977917346,0.938,0.8,2.14067417392239e-17,"3","Map1lc3a"
"Uchl11",9.68491150575742e-22,0.552215604000718,1,0.908,2.71158152338196e-17,"3","Uchl1"
"S100a101",4.18384065874668e-21,0.749913220095424,0.703,0.315,1.1713917076359e-16,"3","S100a10"
"Slitrk5",4.90642834863739e-21,0.282637730954749,0.375,0.085,1.3737018090515e-16,"3","Slitrk5"
"Cotl1",6.64150384410358e-21,0.52965827422952,0.945,0.69,1.85948824627212e-16,"3","Cotl1"
"Stmn31",7.07141359533562e-21,0.451063083772966,0.984,0.947,1.97985437842207e-16,"3","Stmn3"
